structure,HADDOCK-score,correlation,atomic-clashes
6UC0_10w.pdb,-1174.5350347,0.9265,0
6UC0_11w.pdb,-1114.1496,0.9283,0
6UC0_12w.pdb,-1067.02627444,0.9269,0
6UC0_13w.pdb,-1092.024,0.9275,0
6UC0_14w.pdb,-1191.1062,0.9279,0
6UC0_15w.pdb,-1097.316511,0.9296,0
6UC0_16w.pdb,-1065.13176649,0.9268,0
6UC0_17w.pdb,-856.85075646,0.9244,0
6UC0_18w.pdb,-1083.02509859,0.9286,0
6UC0_19w.pdb,-1103.3655,0.929,0
6UC0_1w.pdb,-1115.4420883,0.9276,0
6UC0_20w.pdb,-1146.869109,0.928,0
6UC0_21w.pdb,-1146.43096722,0.9297,0
6UC0_22w.pdb,-1078.0575194,0.9291,0
6UC0_23w.pdb,-1091.8354,0.9289,0
6UC0_24w.pdb,-1063.75533581,0.9293,0
6UC0_25w.pdb,-1000.8648654,0.9284,1
6UC0_26w.pdb,-1026.80568546,0.9293,0
6UC0_27w.pdb,-1107.3215,0.9291,0
6UC0_28w.pdb,-1137.4291,0.9309,0
6UC0_29w.pdb,-966.8051571,0.9292,0
6UC0_2w.pdb,-1119.4228,0.9281,1
6UC0_30w.pdb,-1051.6705699,0.9288,1
6UC0_31w.pdb,-1036.4835008,0.9283,0
6UC0_32w.pdb,-1061.6885,0.9291,0
6UC0_33w.pdb,-1121.5621,0.9281,0
6UC0_34w.pdb,-1119.39784517,0.9282,0
6UC0_35w.pdb,-1057.11236735,0.9273,0
6UC0_36w.pdb,-1086.44679232,0.9293,0
6UC0_37w.pdb,-1047.2974438,0.9278,1
6UC0_38w.pdb,-1088.7468,0.9294,0
6UC0_39w.pdb,-1126.4543,0.9286,0
6UC0_3w.pdb,-1167.1882,0.9277,0
6UC0_40w.pdb,-1191.69632343,0.9306,0
6UC0_41w.pdb,-1124.59501828,0.9284,0
6UC0_42w.pdb,-980.7541057,0.9249,0
6UC0_43w.pdb,-981.0829024,0.9266,0
6UC0_44w.pdb,-1038.6698052,0.9277,0
6UC0_45w.pdb,-1088.7868293,0.9286,0
6UC0_46w.pdb,-1029.89602813,0.9288,0
6UC0_47w.pdb,-1097.461,0.9262,0
6UC0_48w.pdb,-1000.9918641,0.9255,0
6UC0_49w.pdb,-1029.01090991,0.9271,0
6UC0_4w.pdb,-859.53671,0.9249,0
6UC0_50w.pdb,-1096.4961,0.9264,0
6UC0_5w.pdb,-1022.19319,0.9283,1
6UC0_6w.pdb,-1038.0765732,0.9261,0
6UC0_7w.pdb,-1058.11697347,0.9296,0
6UC0_8w.pdb,-1089.8069355,0.9295,0
6UC0_9w.pdb,-1049.899318,0.9273,0
