structure,HADDOCK-score,correlation,atomic-clashes
6ENY_10w.pdb,-654.45018,0.6403,0
6ENY_11w.pdb,-654.45018,0.6403,0
6ENY_12w.pdb,-654.45018,0.6403,0
6ENY_13w.pdb,-654.45018,0.6403,0
6ENY_14w.pdb,-654.45018,0.6403,0
6ENY_15w.pdb,-654.45018,0.6403,0
6ENY_16w.pdb,-654.45018,0.6403,0
6ENY_17w.pdb,-654.45018,0.6403,0
6ENY_18w.pdb,-654.45018,0.6403,0
6ENY_19w.pdb,-654.45018,0.6403,0
6ENY_1w.pdb,-654.45018,0.6403,0
6ENY_20w.pdb,-654.45018,0.6403,0
6ENY_21w.pdb,-654.45018,0.6403,0
6ENY_22w.pdb,-654.45018,0.6403,0
6ENY_23w.pdb,-654.45018,0.6403,0
6ENY_24w.pdb,-654.45018,0.6403,0
6ENY_25w.pdb,-654.45018,0.6403,0
6ENY_26w.pdb,-654.45018,0.6403,0
6ENY_27w.pdb,-654.45018,0.6403,0
6ENY_28w.pdb,-654.45018,0.6403,0
6ENY_29w.pdb,-654.45018,0.6403,0
6ENY_2w.pdb,-654.45018,0.6403,0
6ENY_30w.pdb,-654.45018,0.6403,0
6ENY_31w.pdb,-654.45018,0.6403,0
6ENY_32w.pdb,-654.45018,0.6403,0
6ENY_33w.pdb,-654.45018,0.6403,0
6ENY_34w.pdb,-654.45018,0.6403,0
6ENY_35w.pdb,-654.45018,0.6403,0
6ENY_36w.pdb,-654.45018,0.6403,0
6ENY_37w.pdb,-654.45018,0.6403,0
6ENY_38w.pdb,-654.45018,0.6403,0
6ENY_39w.pdb,-654.45018,0.6403,0
6ENY_3w.pdb,-654.45018,0.6403,0
6ENY_40w.pdb,-654.45018,0.6403,0
6ENY_41w.pdb,-654.45018,0.6403,0
6ENY_42w.pdb,-654.45018,0.6403,0
6ENY_43w.pdb,-654.45018,0.6403,0
6ENY_44w.pdb,-654.45018,0.6403,0
6ENY_45w.pdb,-654.45018,0.6403,0
6ENY_46w.pdb,-654.45018,0.6403,0
6ENY_47w.pdb,-654.45018,0.6403,0
6ENY_48w.pdb,-654.45018,0.6403,0
6ENY_49w.pdb,-654.45018,0.6403,0
6ENY_4w.pdb,-654.45018,0.6403,0
6ENY_50w.pdb,-654.45018,0.6403,0
6ENY_5w.pdb,-654.45018,0.6403,0
6ENY_6w.pdb,-654.45018,0.6403,0
6ENY_7w.pdb,-654.45018,0.6403,0
6ENY_8w.pdb,-654.45018,0.6403,0
6ENY_9w.pdb,-654.45018,0.6403,0
