structure,HADDOCK-score,correlation,atomic-clashes
6N7G_10w.pdb,-1095.848322,0.9165,0
6N7G_11w.pdb,-1280.016032,0.9152,0
6N7G_12w.pdb,-1208.613099,0.9156,0
6N7G_13w.pdb,-1223.46945,0.9156,0
6N7G_14w.pdb,-1151.120241,0.9153,0
6N7G_15w.pdb,-1154.260136,0.9167,0
6N7G_16w.pdb,-1175.19308,0.9149,0
6N7G_17w.pdb,-1189.16745,0.9141,0
6N7G_18w.pdb,-1254.287052,0.9159,1
6N7G_19w.pdb,-1141.78965,0.9154,0
6N7G_1w.pdb,-1196.725259,0.9162,0
6N7G_20w.pdb,-1200.209778,0.9156,0
6N7G_21w.pdb,-1249.87544,0.9162,0
6N7G_22w.pdb,-1174.92144,0.9164,1
6N7G_23w.pdb,-1249.26137,0.9173,0
6N7G_24w.pdb,-1141.23609,0.9158,0
6N7G_25w.pdb,-1234.114995,0.9147,0
6N7G_26w.pdb,-1190.40639,0.9159,0
6N7G_27w.pdb,-1154.001269,0.914,0
6N7G_28w.pdb,-1179.242,0.9136,0
6N7G_29w.pdb,-1143.46409,0.9138,0
6N7G_2w.pdb,-1263.95302,0.9139,0
6N7G_30w.pdb,-1205.875624,0.9148,0
6N7G_31w.pdb,-1169.683992,0.915,0
6N7G_32w.pdb,-1248.409918,0.9159,0
6N7G_33w.pdb,-1186.516642,0.9152,0
6N7G_34w.pdb,-1185.665574,0.9162,0
6N7G_35w.pdb,-1179.306855,0.9162,0
6N7G_36w.pdb,-1314.66904,0.9147,0
6N7G_37w.pdb,-1288.31797,0.9155,0
6N7G_38w.pdb,-1191.894285,0.9167,0
6N7G_39w.pdb,-1225.836946,0.9149,0
6N7G_3w.pdb,-1188.106699,0.9151,1
6N7G_40w.pdb,-1143.23599,0.9136,0
6N7G_41w.pdb,-1189.447938,0.9148,0
6N7G_42w.pdb,-1224.74976,0.9152,0
6N7G_43w.pdb,-1192.91961,0.9124,0
6N7G_44w.pdb,-1196.79254,0.916,0
6N7G_45w.pdb,-1215.592357,0.9147,0
6N7G_46w.pdb,-1198.36526,0.9135,0
6N7G_47w.pdb,-1205.473992,0.9164,0
6N7G_48w.pdb,-1230.593077,0.9158,0
6N7G_49w.pdb,-1217.573432,0.9146,0
6N7G_4w.pdb,-1157.435057,0.9152,1
6N7G_50w.pdb,-1208.60284,0.9144,1
6N7G_5w.pdb,-1227.074607,0.9161,0
6N7G_6w.pdb,-1218.23267,0.9157,0
6N7G_7w.pdb,-1181.71358,0.9158,0
6N7G_8w.pdb,-1161.96885,0.913,0
6N7G_9w.pdb,-1196.689427,0.916,0
