structure,HADDOCK-score,correlation,atomic-clashes
6ENY_10w.pdb,973.126885,0.875,16
6ENY_11w.pdb,942.25705,0.8796,16
6ENY_12w.pdb,-559.428546,0.8745,0
6ENY_13w.pdb,956.208447,0.8819,16
6ENY_14w.pdb,999.093974,0.8772,16
6ENY_15w.pdb,903.059113,0.8791,16
6ENY_16w.pdb,923.08685,0.8784,16
6ENY_17w.pdb,903.85404,0.8809,16
6ENY_18w.pdb,906.634138,0.8776,16
6ENY_19w.pdb,933.48327,0.8771,16
6ENY_1w.pdb,939.415232,0.8777,16
6ENY_20w.pdb,990.24968,0.8806,16
6ENY_21w.pdb,946.767237,0.8798,16
6ENY_22w.pdb,945.982,0.8793,16
6ENY_23w.pdb,998.783272,0.8777,16
6ENY_24w.pdb,984.706652,0.8782,16
6ENY_25w.pdb,1003.696834,0.8764,16
6ENY_26w.pdb,963.172187,0.8796,16
6ENY_27w.pdb,1010.014178,0.8795,16
6ENY_28w.pdb,944.05894,0.8759,16
6ENY_29w.pdb,967.595774,0.8768,17
6ENY_2w.pdb,899.80661,0.8804,16
6ENY_30w.pdb,941.4045,0.8801,16
6ENY_31w.pdb,943.853016,0.8792,16
6ENY_32w.pdb,-559.54159,0.8768,0
6ENY_33w.pdb,987.166228,0.8789,16
6ENY_34w.pdb,934.396651,0.8779,17
6ENY_35w.pdb,964.262232,0.8817,16
6ENY_36w.pdb,977.11541,0.8787,16
6ENY_37w.pdb,992.19681,0.8785,16
6ENY_38w.pdb,930.49599,0.8768,16
6ENY_39w.pdb,952.05339,0.8797,16
6ENY_3w.pdb,988.60699,0.8773,16
6ENY_40w.pdb,1001.4292,0.8775,16
6ENY_41w.pdb,946.746967,0.8776,16
6ENY_42w.pdb,932.379365,0.8795,16
6ENY_43w.pdb,974.81459,0.8794,16
6ENY_44w.pdb,1031.008656,0.8752,16
6ENY_45w.pdb,926.82718,0.8763,16
6ENY_46w.pdb,1001.396724,0.8804,16
6ENY_47w.pdb,948.09633,0.8772,16
6ENY_48w.pdb,920.737667,0.8794,16
6ENY_49w.pdb,950.697171,0.8796,16
6ENY_4w.pdb,901.69108,0.8795,16
6ENY_50w.pdb,1007.047635,0.8806,16
6ENY_5w.pdb,967.347,0.8773,16
6ENY_6w.pdb,970.93838,0.8813,16
6ENY_7w.pdb,934.453823,0.878,16
6ENY_8w.pdb,1013.756639,0.8779,16
6ENY_9w.pdb,902.372992,0.8797,16
