structure,HADDOCK-score,correlation,atomic-clashes
6UC0_10w.pdb,-1610.9187,,0
6UC0_11w.pdb,-1614.3353,,0
6UC0_12w.pdb,-1612.5772,,0
6UC0_13w.pdb,-1625.3894,,0
6UC0_14w.pdb,-1610.9454,,0
6UC0_15w.pdb,-1654.8826,,0
6UC0_16w.pdb,-1641.5891,,0
6UC0_17w.pdb,-1638.2582,,0
6UC0_18w.pdb,-1630.491,,0
6UC0_19w.pdb,-1639.5901,,0
6UC0_1w.pdb,-1661.7977,,0
6UC0_20w.pdb,-1622.0744,,0
6UC0_21w.pdb,-1650.3974,,0
6UC0_22w.pdb,-1613.3764,,0
6UC0_23w.pdb,-1663.3335,,0
6UC0_24w.pdb,-1664.6359,,0
6UC0_25w.pdb,-1644.802,,0
6UC0_26w.pdb,-1656.5754,,0
6UC0_27w.pdb,-1662.393,,0
6UC0_28w.pdb,-1637.6467,,0
6UC0_29w.pdb,-1628.391,,0
6UC0_2w.pdb,-1649.3666,,0
6UC0_30w.pdb,-1578.0259,,0
6UC0_31w.pdb,-1638.2582,,0
6UC0_32w.pdb,-1618.7316,,0
6UC0_33w.pdb,-1612.4322,,0
6UC0_34w.pdb,-1645.2494,,0
6UC0_35w.pdb,-1651.5435,,0
6UC0_36w.pdb,-1648.5818,,0
6UC0_37w.pdb,-1662.4737,,0
6UC0_38w.pdb,-1671.7998,,0
6UC0_39w.pdb,-1660.4042,,0
6UC0_3w.pdb,-1613.9994,,0
6UC0_40w.pdb,-1642.5249,,0
6UC0_41w.pdb,-1662.40253,,0
6UC0_42w.pdb,-1644.7753,,0
6UC0_43w.pdb,-1659.8751,,0
6UC0_44w.pdb,-1647.157,,0
6UC0_45w.pdb,-1652.2609,,0
6UC0_46w.pdb,-1654.9976,,0
6UC0_47w.pdb,-1624.9192,,0
6UC0_48w.pdb,-1594.0412,,0
6UC0_49w.pdb,-1673.6647,,0
6UC0_4w.pdb,-1610.6368,,0
6UC0_50w.pdb,-1620.1832,,0
6UC0_5w.pdb,-1658.1159,,0
6UC0_6w.pdb,-1628.221,,0
6UC0_7w.pdb,-1681.5557,,0
6UC0_8w.pdb,-1668.53972,,0
6UC0_9w.pdb,-1623.4172,,0
